EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 13-08-2026
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TX   : maximum temperature in 0.1 &#176;C
30-34 Q_TX : Quality code for TX (0='valid'; 1='suspect'; 9='missing')

This is the series (SOUID: 111450) of GERMANY, BERLIN-TEMPELHOF (STAID: 2759)
See file sources.txt for more info.



 STAID, SOUID,    DATE,   TX, Q_TX
  2759,111450,20250823,  172,    0
  2759,111450,20250824,  210,    0
  2759,111450,20250825,  200,    0
  2759,111450,20250826,  231,    0
  2759,111450,20250827,  300,    0
  2759,111450,20250828,  204,    0
  2759,111450,20250829,  215,    0
  2759,111450,20250830,  235,    0
  2759,111450,20250831,  258,    0
  2759,111450,20250901,  274,    0
  2759,111450,20250902,  210,    0
  2759,111450,20250903,  254,    0
  2759,111450,20250904,  278,    0
  2759,111450,20250905,  216,    0
  2759,111450,20250906,  223,    0
  2759,111450,20250907,  227,    0
  2759,111450,20250908,  237,    0
  2759,111450,20250909,  256,    0
  2759,111450,20250910,  229,    0
  2759,111450,20250911,  232,    0
  2759,111450,20250912,  212,    0
  2759,111450,20250913,  217,    0
  2759,111450,20250914,  200,    0
  2759,111450,20250915,  220,    0
  2759,111450,20250916,  198,    0
  2759,111450,20250917,  190,    0
  2759,111450,20250918,  206,    0
  2759,111450,20250919,  243,    0
  2759,111450,20250920,  295,    0
  2759,111450,20250921,  274,    0
  2759,111450,20250922,  157,    0
  2759,111450,20250923,  180,    0
  2759,111450,20250924,  177,    0
  2759,111450,20250925,  171,    0
  2759,111450,20250926,  162,    0
  2759,111450,20250927,  195,    0
  2759,111450,20250928,  191,    0
  2759,111450,20250929,  182,    0
  2759,111450,20250930,  141,    0
  2759,111450,20251001,  122,    0
  2759,111450,20251002,  158,    0
  2759,111450,20251003,  158,    0
  2759,111450,20251004,  126,    0
  2759,111450,20251005,  143,    0
  2759,111450,20251006,  170,    0
  2759,111450,20251007,  152,    0
  2759,111450,20251008,  159,    0
  2759,111450,20251009,  159,    0
  2759,111450,20251010,  148,    0
  2759,111450,20251011,  173,    0
  2759,111450,20251012,  137,    0
  2759,111450,20251013,  152,    0
  2759,111450,20251014,  130,    0
  2759,111450,20251015,  154,    0
  2759,111450,20251016,  133,    0
  2759,111450,20251017,  135,    0
  2759,111450,20251018,  111,    0
  2759,111450,20251019,  112,    0
  2759,111450,20251020,  137,    0
  2759,111450,20251021,  174,    0
  2759,111450,20251022,  159,    0
  2759,111450,20251023,  156,    0
  2759,111450,20251024,  121,    0
  2759,111450,20251025,  130,    0
  2759,111450,20251026,   98,    0
  2759,111450,20251027,  100,    0
  2759,111450,20251028,  104,    0
  2759,111450,20251029,  150,    0
  2759,111450,20251030,  122,    0
  2759,111450,20251031,  133,    0
  2759,111450,20251101,  169,    0
  2759,111450,20251102,  133,    0
  2759,111450,20251103,  128,    0
  2759,111450,20251104,  159,    0
  2759,111450,20251105,  174,    0
  2759,111450,20251106,  151,    0
  2759,111450,20251107,  127,    0
  2759,111450,20251108,   80,    0
  2759,111450,20251109,   84,    0
  2759,111450,20251110,  109,    0
  2759,111450,20251111,  106,    0
  2759,111450,20251112,  124,    0
  2759,111450,20251113,  163,    0
  2759,111450,20251114,  125,    0
  2759,111450,20251115,   66,    0
  2759,111450,20251116,   97,    0
  2759,111450,20251117,   58,    0
  2759,111450,20251118,   61,    0
  2759,111450,20251119,   58,    0
  2759,111450,20251120,   39,    0
  2759,111450,20251121,   24,    0
  2759,111450,20251122,   26,    0
  2759,111450,20251123,    6,    0
  2759,111450,20251124,   36,    0
  2759,111450,20251125,   53,    0
  2759,111450,20251126,   46,    0
  2759,111450,20251127,   51,    0
  2759,111450,20251128,   69,    0
  2759,111450,20251129,   72,    0
  2759,111450,20251130,   92,    0
  2759,111450,20251201,   66,    0
  2759,111450,20251202,   46,    0
  2759,111450,20251203,   48,    0
  2759,111450,20251204,   48,    0
  2759,111450,20251205,   46,    0
  2759,111450,20251206,   45,    0
  2759,111450,20251207,   99,    0
  2759,111450,20251208,  137,    0
  2759,111450,20251209,  120,    0
  2759,111450,20251210,  125,    0
  2759,111450,20251211,  110,    0
  2759,111450,20251212,   78,    0
  2759,111450,20251213,   89,    0
  2759,111450,20251214,   74,    0
  2759,111450,20251215,   84,    0
  2759,111450,20251216,   62,    0
  2759,111450,20251217,   52,    0
  2759,111450,20251218,  105,    0
  2759,111450,20251219,   93,    0
  2759,111450,20251220,   99,    0
  2759,111450,20251221,   68,    0
  2759,111450,20251222,   46,    0
  2759,111450,20251223,   34,    0
  2759,111450,20251224,    4,    0
  2759,111450,20251225,  -40,    0
  2759,111450,20251226,   -1,    0
  2759,111450,20251227,   45,    0
  2759,111450,20251228,   31,    0
  2759,111450,20251229,   47,    0
  2759,111450,20251230,   23,    0
  2759,111450,20251231,   38,    0
